loc,dow,hr,traffic
ES,1,9,0.37943164331210194
ES,1,10,0.40375355414012726
ES,1,11,0.41677419108280256
ES,1,12,0.41789587898089176
ES,1,13,0.450989178343949
ES,1,14,0.49644739490445855
ES,1,15,0.5102929936305731
ES,1,16,0.5068362229299365
ES,1,17,0.5139391656050956
ES,1,18,0.5320102420382165
ES,1,19,0.5676886496815284
ES,1,20,0.6272658089171977
ES,1,21,0.6198075541401271
ES,1,22,0.5239656878980892
ES,1,23,0.3902177070063694
ES,2,0,0.2798144267515925
ES,2,1,0.20579448407643308
ES,2,2,0.1572358407643313
ES,2,3,0.13391626751592356
ES,2,4,0.1419404585987262
ES,2,5,0.1869216369426752
ES,2,6,0.2462647515923567
ES,2,7,0.30131028846153857
ES,2,8,0.3549100320512822
ES,2,9,0.38488226282051274
ES,2,10,0.4067028333333332
ES,2,11,0.41860547435897455
ES,2,12,0.4217370448717949
ES,2,13,0.45597642948717937
ES,2,14,0.5041253012820511
ES,2,15,0.511421217948718
ES,2,16,0.5116867500000001
ES,2,17,0.527900294871795
ES,2,18,0.5552183525641026
ES,2,19,0.6182981794871796
ES,2,20,0.6957581025641024
ES,2,21,0.6622176538461543
ES,2,22,0.5341488910256411
ES,2,23,0.39357831410256405
ES,3,0,0.2847101666666668
ES,3,1,0.20939716666666663
ES,3,2,0.15976360256410257
ES,3,3,0.13766658333333331
ES,3,4,0.1462208910256411
ES,3,5,0.19163937820512814
ES,3,6,0.2490506025641026
ES,3,7,0.30591405128205135
ES,3,8,0.35670609615384624
ES,3,9,0.389815512820513
ES,3,10,0.413034814102564
ES,3,11,0.42425946153846156
ES,3,12,0.4277669551282051
ES,3,13,0.4622675448717949
ES,3,14,0.5110749487179489
ES,3,15,0.517325121794872
ES,3,16,0.5157415769230769
ES,3,17,0.5332874038461538
ES,3,18,0.5613440064102563
ES,3,19,0.6250603974358973
ES,3,20,0.7028801410256411
ES,3,21,0.667769935897436
ES,3,22,0.5359523717948719
ES,3,23,0.3956742115384615
ES,4,0,0.2863957884615384
ES,4,1,0.20971206410256416
ES,4,2,0.15939079487179492
ES,4,3,0.13524764102564107
ES,4,4,0.1430339551282051
ES,4,5,0.18871811538461536
ES,4,6,0.24584508333333327
ES,4,7,0.3030916282051281
ES,4,8,0.35193380769230764
ES,4,9,0.38121290384615386
ES,4,10,0.4050445512820513
ES,4,11,0.41918053205128214
ES,4,12,0.4166801153846156
ES,4,13,0.45011134615384607
ES,4,14,0.49314189743589737
ES,4,15,0.5103978076923076
ES,4,16,0.5074952179487181
ES,4,17,0.5202049551282051
ES,4,18,0.5404550769230771
ES,4,19,0.5806822307692306
ES,4,20,0.636659891025641
ES,4,21,0.6243224679487179
ES,4,22,0.5302622371794873
ES,4,23,0.4016636346153847
ES,5,0,0.295327858974359
ES,5,1,0.21559855128205135
ES,5,2,0.16349489102564102
ES,5,3,0.14000059615384616
ES,5,4,0.1472300641025641
ES,5,5,0.1899597243589744
ES,5,6,0.24906884615384614
ES,5,7,0.30914012820512826
ES,5,8,0.35615888535031864
ES,5,9,0.3824483694267515
ES,5,10,0.40398291082802545
ES,5,11,0.4187916178343948
ES,5,12,0.41800447770700616
ES,5,13,0.4526945605095541
ES,5,14,0.49798637579617877
ES,5,15,0.5117393949044587
ES,5,16,0.5014243694267515
ES,5,17,0.49723494904458626
ES,5,18,0.5000869681528662
ES,5,19,0.5253917452229299
ES,5,20,0.5643314012738853
ES,5,21,0.568758923566879
ES,5,22,0.5167565031847132
ES,5,23,0.4256557324840765
ES,6,0,0.3297636242038216
ES,6,1,0.24563761783439494
ES,6,2,0.18250387898089168
ES,6,3,0.1485608407643312
ES,6,4,0.13934117197452225
ES,6,5,0.16343909554140124
ES,6,6,0.21267164968152866
ES,6,7,0.2758810636942677
ES,6,8,0.3363146687898088
ES,6,9,0.3827580573248408
ES,6,10,0.4153038917197452
ES,6,11,0.436164668789809
ES,6,12,0.4499211910828026
ES,6,13,0.49553860509554154
ES,6,14,0.5496553121019109
ES,6,15,0.569803732484076
ES,6,16,0.5634290445859872
ES,6,17,0.5550657324840766
ES,6,18,0.5517942229299365
ES,6,19,0.568218770700637
ES,6,20,0.6103565605095543
ES,6,21,0.6039568025477704
ES,6,22,0.5329611273885352
ES,6,23,0.447114464968153
FR,0,0,0.4549520764331213
FR,0,1,0.3612020828025478
FR,0,2,0.2946626496815289
FR,0,3,0.2600473566878981
FR,0,4,0.25344219108280275
FR,0,5,0.28409311464968146
FR,0,6,0.3514298853503185
FR,0,7,0.4405316878980893
FR,0,8,0.5166444267515924
FR,0,9,0.576969560509554
FR,0,10,0.6079388089171971
FR,0,11,0.6374871082802551
FR,0,12,0.6873583375796181
FR,0,13,0.7306151019108282
FR,0,14,0.7465095541401274
FR,0,15,0.7574421528662421
FR,0,16,0.7780588343949045
FR,0,17,0.7779976369426749
FR,0,18,0.782677929936306
FR,0,19,0.8410115987261145
FR,0,20,0.8767162420382166
FR,0,21,0.8092580318471336
FR,0,22,0.6616327324840763
FR,0,23,0.5092144012738851
FR,1,0,0.3921344267515922
FR,1,1,0.3102978726114648
FR,1,2,0.261883898089172
FR,1,3,0.24162002547770683
FR,1,4,0.2594394585987261
FR,1,5,0.3169697834394904
FR,1,6,0.3898809044585985
FR,1,7,0.4643890700636941
FR,1,8,0.515467541401274
FR,1,9,0.5515657898089171
FR,1,10,0.5643429490445857
FR,1,11,0.5817162547770701
FR,1,12,0.6122349171974523
FR,1,13,0.6290921656050952
FR,1,14,0.635311815286624
FR,1,15,0.6553654203821656
FR,1,16,0.6890978280254778
FR,1,17,0.7148264331210191
FR,1,18,0.7461660191082801
FR,1,19,0.8135436433121022
FR,1,20,0.8485112165605095
FR,1,21,0.7783578471337579
FR,1,22,0.6371007388535032
FR,1,23,0.4849172929936306
FR,2,0,0.37262276433121017
FR,2,1,0.2976971783439491
FR,2,2,0.25492398089171975
FR,2,3,0.23942510191082805
FR,2,4,0.26306603184713373
FR,2,5,0.32310588535031837
FR,2,6,0.39409282802547757
FR,2,7,0.4593886923076925
FR,2,8,0.5135591346153845
FR,2,9,0.5470155961538462
FR,2,10,0.557665641025641
FR,2,11,0.5734622371794872
FR,2,12,0.6035843397435895
FR,2,13,0.6152301987179492
FR,2,14,0.6226460769230768
FR,2,15,0.6414701602564105
FR,2,16,0.685122544871795
FR,2,17,0.7143684487179488
FR,2,18,0.7418903653846157
FR,2,19,0.8111873782051282
FR,2,20,0.8566626346153839
FR,2,21,0.7858413653846157
FR,2,22,0.6385273525641026
FR,2,23,0.487682217948718
FR,3,0,0.37671528846153823
FR,3,1,0.30210812820512817
FR,3,2,0.25852758333333326
FR,3,3,0.24397026923076914
FR,3,4,0.26701826282051294
FR,3,5,0.3303042051282051
FR,3,6,0.40442036538461534
FR,3,7,0.47434556410256423
FR,3,8,0.5272129551282049
FR,3,9,0.5660849487179491
FR,3,10,0.578203621794872
FR,3,11,0.6055675641025637
FR,3,12,0.6487702179487181
FR,3,13,0.6622923076923076
FR,3,14,0.6645342051282053
FR,3,15,0.6769834038461539
FR,3,16,0.7033591346153845
FR,3,17,0.7220959230769228
FR,3,18,0.7439504743589744
FR,3,19,0.8114185
FR,3,20,0.8516195961538463
FR,3,21,0.7833976794871793
FR,3,22,0.6389985961538459
FR,3,23,0.4887497756410255
FR,4,0,0.378345705128205
FR,4,1,0.30124602564102554
FR,4,2,0.2568298076923076
FR,4,3,0.23979267948717953
FR,4,4,0.2625808333333333
FR,4,5,0.32491332692307695
FR,4,6,0.3933488012820516
FR,4,7,0.45999460256410263
FR,4,8,0.5096201089743588
FR,4,9,0.5405762884615388
FR,4,10,0.5527168012820513
FR,4,11,0.5732880833333333
FR,4,12,0.5997431410256413
FR,4,13,0.6148379166666665
FR,4,14,0.6181574423076924
FR,4,15,0.646764653846154
FR,4,16,0.6817037692307691
FR,4,17,0.7083827435897435
FR,4,18,0.7350269358974355
FR,4,19,0.8017697051282051
FR,4,20,0.8382821217948716
FR,4,21,0.7780480641025641
FR,4,22,0.6448933076923078
FR,4,23,0.4983263910256409
FR,5,0,0.3885588141025641
FR,5,1,0.3088585897435899
FR,5,2,0.26215032692307705
FR,5,3,0.24597426923076932
FR,5,4,0.26789696153846154
FR,5,5,0.32715753846153844
FR,5,6,0.40216801923076895
FR,5,7,0.4724594871794873
FR,5,8,0.5171479299363058
FR,5,9,0.5431893694267519
FR,5,10,0.5537357643312104
FR,5,11,0.5733202802547769
FR,5,12,0.605311904458599
FR,5,13,0.6250952866242042
FR,5,14,0.6304014140127389
FR,5,15,0.6511070254777072
FR,5,16,0.6782573184713375
FR,5,17,0.6884793375796182
FR,5,18,0.7018930764331208
FR,5,19,0.7613897388535034
FR,5,20,0.8040535859872611
FR,5,21,0.7738834904458599
FR,5,22,0.669596095541401
FR,5,23,0.538707974522293
FR,6,0,0.4236472420382164
FR,6,1,0.3330493630573249
FR,6,2,0.27372245859872607
FR,6,3,0.24613481528662404
FR,6,4,0.25066273885350326
FR,6,5,0.29571355414012745
FR,6,6,0.37211812101910846
FR,6,7,0.4532151210191083
FR,6,8,0.5156660000000002
FR,6,9,0.56329874522293
FR,6,10,0.588370458598726
FR,6,11,0.6102564585987259
FR,6,12,0.6475087770700639
FR,6,13,0.6709774267515923
FR,6,14,0.6768231019108281
FR,6,15,0.6854390000000002
FR,6,16,0.702813006369427
FR,6,17,0.7035407388535035
FR,6,18,0.703099898089172
FR,6,19,0.7518606624203825
FR,6,20,0.7974266369426749
FR,6,21,0.7764517133757962
FR,6,22,0.6862337515923569
FR,6,23,0.5674548598726115
GB,0,0,0.45000575796178344
GB,0,1,0.35994974522293
GB,0,2,0.290998356687898
GB,0,3,0.2452009426751594
GB,0,4,0.22468329299363063
GB,0,5,0.2289884331210191
GB,0,6,0.2715852611464967
GB,0,7,0.33924334394904465
GB,0,8,0.40475159872611477
GB,0,9,0.4517982356687898
GB,0,10,0.48288131847133753
GB,0,11,0.5177832484076437
GB,0,12,0.5593964140127391
GB,0,13,0.6223837898089172
GB,0,14,0.6865272802547773
GB,0,15,0.7156984076433123
GB,0,16,0.73710125477707
GB,0,17,0.7455749426751591
GB,0,18,0.7327224267515925
GB,0,19,0.7433167770700638
GB,0,20,0.7588100191082799
GB,0,21,0.7270075095541401
GB,0,22,0.6365552229299363
GB,0,23,0.5128588535031849
GB,1,0,0.39091094904458606
GB,1,1,0.30579072611464975
GB,1,2,0.2504695923566878
GB,1,3,0.2141277070063694
GB,1,4,0.20683000636942675
GB,1,5,0.23343099999999997
GB,1,6,0.29262443949044603
GB,1,7,0.34950388535031823
GB,1,8,0.39595057961783464
GB,1,9,0.4291668343949043
GB,1,10,0.4468040891719745
GB,1,11,0.4561863248407642
GB,1,12,0.4664175286624203
GB,1,13,0.476446184713376
GB,1,14,0.4908928280254777
GB,1,15,0.5156493312101911
GB,1,16,0.5424933503184709
GB,1,17,0.5728610254777069
GB,1,18,0.6233617324840766
GB,1,19,0.6993416687898086
GB,1,20,0.7546138980891722
GB,1,21,0.7245457133757967
GB,1,22,0.6205117261146498
GB,1,23,0.4882990382165604
GB,2,0,0.37006441401273865
GB,2,1,0.28716625477707
GB,2,2,0.23610890445859875
GB,2,3,0.20259399363057326
GB,2,4,0.19938439490445853
GB,2,5,0.22993905095541392
GB,2,6,0.29449958598726117
GB,2,7,0.34820060256410257
GB,2,8,0.39742910897435896
GB,2,9,0.42671732051282046
GB,2,10,0.43952860256410264
GB,2,11,0.44822675
GB,2,12,0.4580608974358976
GB,2,13,0.464818557692308
GB,2,14,0.4803192884615386
GB,2,15,0.503464025641026
GB,2,16,0.5372994935897436
GB,2,17,0.5736339166666664
GB,2,18,0.6287436987179487
GB,2,19,0.7133296602564104
GB,2,20,0.7805539935897436
GB,2,21,0.7421310833333331
GB,2,22,0.6272436025641025
GB,2,23,0.4908591089743589
GB,3,0,0.37237729487179483
GB,3,1,0.2868612692307693
GB,3,2,0.23728253846153835
GB,3,3,0.20778888461538467
GB,3,4,0.20502305769230775
GB,3,5,0.2383608846153846
GB,3,6,0.29963205769230783
GB,3,7,0.35129804487179506
GB,3,8,0.394817391025641
GB,3,9,0.4249912564102563
GB,3,10,0.4386718333333333
GB,3,11,0.4458575256410259
GB,3,12,0.45622273076923064
GB,3,13,0.4636525384615381
GB,3,14,0.4805023269230769
GB,3,15,0.5059951089743587
GB,3,16,0.5378792243589745
GB,3,17,0.5742182371794873
GB,3,18,0.6287214615384615
GB,3,19,0.7305966987179487
GB,3,20,0.8027884871794873
GB,3,21,0.7552777948717949
GB,3,22,0.6301634999999999
GB,3,23,0.4913711282051285
GB,4,0,0.3716276410256408
GB,4,1,0.28794169871794867
GB,4,2,0.2385298397435897
GB,4,3,0.20850387179487184
GB,4,4,0.20658464743589752
GB,4,5,0.24065286538461542
GB,4,6,0.3011006474358974
GB,4,7,0.3522889102564102
GB,4,8,0.3929026602564103
GB,4,9,0.4225542243589743
GB,4,10,0.4376197307692307
GB,4,11,0.4472701923076919
GB,4,12,0.45547355769230763
GB,4,13,0.466104891025641
GB,4,14,0.47781657692307716
GB,4,15,0.5077817884615384
GB,4,16,0.5386717756410256
GB,4,17,0.5732622115384617
GB,4,18,0.6273427115384614
GB,4,19,0.7071010769230769
GB,4,20,0.762211423076923
GB,4,21,0.7356333846153844
GB,4,22,0.6311168397435896
GB,4,23,0.5002012115384614
GB,5,0,0.382381685897436
GB,5,1,0.2941429230769231
GB,5,2,0.24123176923076925
GB,5,3,0.20984173076923077
GB,5,4,0.2061435384615385
GB,5,5,0.237263673076923
GB,5,6,0.3023392884615384
GB,5,7,0.35858715384615386
GB,5,8,0.40217818471337563
GB,5,9,0.4274790891719746
GB,5,10,0.4422424076433123
GB,5,11,0.45088561783439485
GB,5,12,0.4560579808917198
GB,5,13,0.467537261146497
GB,5,14,0.4836195031847132
GB,5,15,0.514456617834395
GB,5,16,0.5404488726114651
GB,5,17,0.5608090445859872
GB,5,18,0.5957122675159237
GB,5,19,0.6630076878980893
GB,5,20,0.7113843694267514
GB,5,21,0.7026377070063692
GB,5,22,0.631806643312102
GB,5,23,0.526061159235669
GB,6,0,0.4140335031847134
GB,6,1,0.3208099999999998
GB,6,2,0.25811669426751593
GB,6,3,0.21892648407643306
GB,6,4,0.20568085987261145
GB,6,5,0.2229436942675158
GB,6,6,0.28061953503184706
GB,6,7,0.34589042675159243
GB,6,8,0.4009597643312101
GB,6,9,0.4419178980891721
GB,6,10,0.47090061146496837
GB,6,11,0.5102426305732486
GB,6,12,0.5662559808917197
GB,6,13,0.5981778280254777
GB,6,14,0.6383258980891717
GB,6,15,0.6860789171974524
GB,6,16,0.6813171528662421
GB,6,17,0.6687324777070065
GB,6,18,0.6945084394904464
GB,6,19,0.7222106878980894
GB,6,20,0.7487040318471339
GB,6,21,0.7487310382165608
GB,6,22,0.6800646687898089
GB,6,23,0.5684332675159235
ID,0,0,0.49002942675159233
ID,0,1,0.5684877643312101
ID,0,2,0.6407782738853504
ID,0,3,0.7074239363057324
ID,0,4,0.7503108025477709
ID,0,5,0.7677679617834392
ID,0,6,0.775602152866242
ID,0,7,0.7733274076433121
ID,0,8,0.7280706433121018
ID,0,9,0.703399560509554
ID,0,10,0.6951060254777072
ID,0,11,0.7238714203821656
ID,0,12,0.7869566305732484
ID,0,13,0.8140952484076431
ID,0,14,0.8383932802547769
ID,0,15,0.8437730700636942
ID,0,16,0.8145634140127387
ID,0,17,0.7412505859872612
ID,0,18,0.6102404267515926
ID,0,19,0.48193822292993643
ID,0,20,0.3787142165605098
ID,0,21,0.3277391082802548
ID,0,22,0.34275754777070067
ID,0,23,0.3846487834394903
ID,1,0,0.45729188535031856
ID,1,1,0.5486093821656053
ID,1,2,0.6106519171974524
ID,1,3,0.6552677515923568
ID,1,4,0.6906679108280249
ID,1,5,0.711124917197452
ID,1,6,0.7315594649681529
ID,1,7,0.7371343439490451
ID,1,8,0.7030870955414013
ID,1,9,0.6821527961783442
ID,1,10,0.676724535031847
ID,1,11,0.7014484267515927
ID,1,12,0.7530237579617836
ID,1,13,0.7858728853503185
ID,1,14,0.8119258726114654
ID,1,15,0.8192105286624202
ID,1,16,0.7873668853503181
ID,1,17,0.7128835605095539
ID,1,18,0.5917646369426749
ID,1,19,0.46418355414012713
ID,1,20,0.36749255414012744
ID,1,21,0.3233526751592358
ID,1,22,0.3539085541401274
ID,1,23,0.3997874522292993
ID,2,0,0.470930662420382
ID,2,1,0.5542624458598728
ID,2,2,0.6110575605095542
ID,2,3,0.6552627707006368
ID,2,4,0.6913062738853504
ID,2,5,0.7105718471337582
ID,2,6,0.7345908853503187
ID,2,7,0.7406323525641025
ID,2,8,0.7088643269230769
ID,2,9,0.6878585192307691
ID,2,10,0.6846561025641026
ID,2,11,0.7091908461538464
ID,2,12,0.7627643910256411
ID,2,13,0.7868507948717948
ID,2,14,0.8068377115384618
ID,2,15,0.8069737820512819
ID,2,16,0.7831313910256411
ID,2,17,0.7128986666666663
ID,2,18,0.5924647628205125
ID,2,19,0.47190827564102594
ID,2,20,0.3803892884615385
ID,2,21,0.3301536089743588
ID,2,22,0.35512939743589744
ID,2,23,0.39566434615384605
ID,3,0,0.46873553205128204
ID,3,1,0.5529913589743591
ID,3,2,0.6104737884615384
ID,3,3,0.6555829166666662
ID,3,4,0.68591691025641
ID,3,5,0.7051829551282051
ID,3,6,0.7261302820512825
ID,3,7,0.7306340961538462
ID,3,8,0.7016774807692305
ID,3,9,0.6853744743589746
ID,3,10,0.681508237179487
ID,3,11,0.7074618397435898
ID,3,12,0.7565181987179483
ID,3,13,0.781144403846154
ID,3,14,0.8069481923076918
ID,3,15,0.8142485833333335
ID,3,16,0.7888170064102565
ID,3,17,0.7219926474358973
ID,3,18,0.599986108974359
ID,3,19,0.47843813461538487
ID,3,20,0.3887524102564101
ID,3,21,0.33930671153846154
ID,3,22,0.3598548974358975
ID,3,23,0.40317427564102576
ID,4,0,0.4727757371794871
ID,4,1,0.5518596794871793
ID,4,2,0.6172645128205126
ID,4,3,0.6640332628205126
ID,4,4,0.6938626089743594
ID,4,5,0.7147992948717948
ID,4,6,0.7301528782051283
ID,4,7,0.7365464423076923
ID,4,8,0.7062609871794869
ID,4,9,0.6860419294871795
ID,4,10,0.6835318076923078
ID,4,11,0.7077826153846154
ID,4,12,0.753447064102564
ID,4,13,0.7795656666666667
ID,4,14,0.7995408782051285
ID,4,15,0.8150643397435893
ID,4,16,0.7870610833333337
ID,4,17,0.7221695833333336
ID,4,18,0.6059260833333333
ID,4,19,0.47936580128205125
ID,4,20,0.38306296794871786
ID,4,21,0.3334513012820513
ID,4,22,0.3615017628205129
ID,4,23,0.40482527564102566
ID,5,0,0.47471873076923105
ID,5,1,0.5531670064102564
ID,5,2,0.616197858974359
ID,5,3,0.6699060448717952
ID,5,4,0.6713113525641026
ID,5,5,0.6715725641025644
ID,5,6,0.7430058589743591
ID,5,7,0.7438922307692312
ID,5,8,0.705601573248408
ID,5,9,0.6725583184713376
ID,5,10,0.6620827324840763
ID,5,11,0.687676592356688
ID,5,12,0.7350032229299361
ID,5,13,0.7627916878980889
ID,5,14,0.7805607006369423
ID,5,15,0.7998947197452231
ID,5,16,0.7845701019108277
ID,5,17,0.7273205605095543
ID,5,18,0.6224853057324837
ID,5,19,0.4982749936305728
ID,5,20,0.3902807070063694
ID,5,21,0.33578596815286627
ID,5,22,0.35922815923566875
ID,5,23,0.41086465605095535
ID,6,0,0.47676335031847095
ID,6,1,0.5530132165605095
ID,6,2,0.6170824904458596
ID,6,3,0.6759206560509555
ID,6,4,0.7160138025477709
ID,6,5,0.7361147961783437
ID,6,6,0.7457411656050955
ID,6,7,0.7405159554140126
ID,6,8,0.7080858789808919
ID,6,9,0.6845220382165607
ID,6,10,0.6739206433121014
ID,6,11,0.6952953312101912
ID,6,12,0.7459626687898085
ID,6,13,0.7784777898089171
ID,6,14,0.7983106815286626
ID,6,15,0.8135434458598726
ID,6,16,0.8046468598726118
ID,6,17,0.7607763694267512
ID,6,18,0.6710001910828027
ID,6,19,0.5522198598726115
ID,6,20,0.4413428152866242
ID,6,21,0.3693834331210191
ID,6,22,0.375754312101911
ID,6,23,0.4258314203821656
IN,0,0,0.22689119745222935
IN,0,1,0.3091881974522293
IN,0,2,0.4065232038216561
IN,0,3,0.5020807770700638
IN,0,4,0.6012769426751593
IN,0,5,0.6996645796178343
IN,0,6,0.7692658789808917
IN,0,7,0.8036749554140127
IN,0,8,0.8218869745222931
IN,0,9,0.8377830891719747
IN,0,10,0.8097323439490444
IN,0,11,0.7561824394904461
IN,0,12,0.7232969999999997
IN,0,13,0.7357959299363055
IN,0,14,0.7562307006369426
IN,0,15,0.76441025477707
IN,0,16,0.7930128980891719
IN,0,17,0.801554770700637
IN,0,18,0.7286937643312101
IN,0,19,0.5741698917197454
IN,0,20,0.39270674522293
IN,0,21,0.2598652866242039
IN,0,22,0.18280012738853507
IN,0,23,0.16960225477706994
IN,1,0,0.2094972420382165
IN,1,1,0.2908071146496815
IN,1,2,0.3791523630573247
IN,1,3,0.46608584713375795
IN,1,4,0.5741270891719745
IN,1,5,0.6724759171974521
IN,1,6,0.7323395923566878
IN,1,7,0.7521359108280254
IN,1,8,0.7679694904458597
IN,1,9,0.7891965350318472
IN,1,10,0.7688913439490446
IN,1,11,0.7283382420382166
IN,1,12,0.7039539554140124
IN,1,13,0.7156420700636945
IN,1,14,0.7373554267515924
IN,1,15,0.757118229299363
IN,1,16,0.7930981974522296
IN,1,17,0.8022628025477706
IN,1,18,0.7194144076433119
IN,1,19,0.5571001401273887
IN,1,20,0.3769542420382165
IN,1,21,0.24777079617834397
IN,1,22,0.17823656050955414
IN,1,23,0.16810831210191085
IN,2,0,0.21015010191082803
IN,2,1,0.2923666878980891
IN,2,2,0.3801425732484076
IN,2,3,0.46374785987261147
IN,2,4,0.5713854394904461
IN,2,5,0.6649994713375796
IN,2,6,0.7269204458598724
IN,2,7,0.7474687499999997
IN,2,8,0.7651324294871796
IN,2,9,0.7852246602564102
IN,2,10,0.7650894423076923
IN,2,11,0.7220910833333333
IN,2,12,0.7013515576923078
IN,2,13,0.7076600897435901
IN,2,14,0.7316217948717949
IN,2,15,0.7438264871794874
IN,2,16,0.7849569935897435
IN,2,17,0.8002736794871793
IN,2,18,0.7181402115384616
IN,2,19,0.5565142628205129
IN,2,20,0.37844992307692304
IN,2,21,0.24993607692307698
IN,2,22,0.18013174999999998
IN,2,23,0.1696426858974359
IN,3,0,0.21231070512820507
IN,3,1,0.29566321794871786
IN,3,2,0.3813479294871796
IN,3,3,0.4640478205128205
IN,3,4,0.5660169999999999
IN,3,5,0.6597908012820513
IN,3,6,0.7158251153846152
IN,3,7,0.7334020064102565
IN,3,8,0.7552645897435897
IN,3,9,0.7811825192307691
IN,3,10,0.7604594230769232
IN,3,11,0.7187982243589743
IN,3,12,0.7007212115384613
IN,3,13,0.7109130705128206
IN,3,14,0.7321164166666665
IN,3,15,0.7459446089743592
IN,3,16,0.785570519230769
IN,3,17,0.8033276602564101
IN,3,18,0.7225813782051284
IN,3,19,0.5573810256410258
IN,3,20,0.3788064743589743
IN,3,21,0.2518379423076924
IN,3,22,0.18205421794871796
IN,3,23,0.17391371153846158
IN,4,0,0.21879521153846154
IN,4,1,0.30118852564102555
IN,4,2,0.38990061538461546
IN,4,3,0.473764141025641
IN,4,4,0.5800777820512819
IN,4,5,0.6780727884615385
IN,4,6,0.7313839294871796
IN,4,7,0.7529813653846151
IN,4,8,0.7732096153846154
IN,4,9,0.7929402756410255
IN,4,10,0.7756099743589744
IN,4,11,0.7388245192307695
IN,4,12,0.7150442051282048
IN,4,13,0.7260997435897435
IN,4,14,0.7425249166666665
IN,4,15,0.7646456858974356
IN,4,16,0.7990828397435896
IN,4,17,0.8143776025641025
IN,4,18,0.7345759615384616
IN,4,19,0.576206923076923
IN,4,20,0.3960430192307693
IN,4,21,0.26169725641025654
IN,4,22,0.18885293589743596
IN,4,23,0.18065942948717945
IN,5,0,0.23185778846153846
IN,5,1,0.3219391666666666
IN,5,2,0.41858428846153845
IN,5,3,0.5119917051282049
IN,5,4,0.6201127179487179
IN,5,5,0.7137994038461537
IN,5,6,0.7700322564102563
IN,5,7,0.7735341794871795
IN,5,8,0.7973353821656052
IN,5,9,0.8248415350318473
IN,5,10,0.8056109999999999
IN,5,11,0.7719979999999999
IN,5,12,0.7520471019108277
IN,5,13,0.7673726496815287
IN,5,14,0.7859820382165605
IN,5,15,0.8040007643312101
IN,5,16,0.8378036878980893
IN,5,17,0.8488541719745226
IN,5,18,0.7752406433121022
IN,5,19,0.6174234458598726
IN,5,20,0.42026308917197447
IN,5,21,0.2784696114649682
IN,5,22,0.19948138853503186
IN,5,23,0.18713516560509552
IN,6,0,0.23354082802547776
IN,6,1,0.3213513630573248
IN,6,2,0.4167261082802548
IN,6,3,0.50994825477707
IN,6,4,0.6160944140127388
IN,6,5,0.7159101910828028
IN,6,6,0.7798277388535031
IN,6,7,0.8064581974522295
IN,6,8,0.830979
IN,6,9,0.8463025477707004
IN,6,10,0.8223757770700637
IN,6,11,0.7732615414012739
IN,6,12,0.7492821337579617
IN,6,13,0.7664569808917197
IN,6,14,0.7916195859872616
IN,6,15,0.809842133757962
IN,6,16,0.8455397579617836
IN,6,17,0.8628319044585989
IN,6,18,0.7967608343949046
IN,6,19,0.6434036178343947
IN,6,20,0.4520632675159236
IN,6,21,0.30316451592356686
IN,6,22,0.2140071464968153
IN,6,23,0.19114738216560517
IT,0,0,0.25832780254777077
IT,0,1,0.1890172675159236
IT,0,2,0.1413711847133758
IT,0,3,0.12043911464968152
IT,0,4,0.1264135350318471
IT,0,5,0.16259833121019113
IT,0,6,0.22018996815286626
IT,0,7,0.2837434968152866
IT,0,8,0.3297382165605098
IT,0,9,0.3676065605095543
IT,0,10,0.4043719363057325
IT,0,11,0.45703835031847134
IT,0,12,0.5286534713375795
IT,0,13,0.579114382165605
IT,0,14,0.5985934140127382
IT,0,15,0.5650051974522294
IT,0,16,0.5616032229299364
IT,0,17,0.6003672484076434
IT,0,18,0.6021783885350317
IT,0,19,0.6808346942675164
IT,0,20,0.7711482866242041
IT,0,21,0.6524088216560514
IT,0,22,0.4562900254777071
IT,0,23,0.3266813630573249
IT,1,0,0.22513617834394906
IT,1,1,0.15841778980891713
IT,1,2,0.12051116560509556
IT,1,3,0.11056366878980889
IT,1,4,0.13351616560509555
IT,1,5,0.1846870828025477
IT,1,6,0.24439336942675155
IT,1,7,0.2984392738853502
IT,1,8,0.3347713885350319
IT,1,9,0.36106154777070076
IT,1,10,0.37991042675159215
IT,1,11,0.39177450955414
IT,1,12,0.4246439936305732
IT,1,13,0.4539153885350318
IT,1,14,0.45595636305732473
IT,1,15,0.4486866942675159
IT,1,16,0.4600854968152868
IT,1,17,0.47767959235668805
IT,1,18,0.5028865477707004
IT,1,19,0.5894023630573249
IT,1,20,0.6455529617834395
IT,1,21,0.5709772738853497
IT,1,22,0.4402903503184714
IT,1,23,0.3142232738853502
IT,2,0,0.2151966878980893
IT,2,1,0.1526945222929936
IT,2,2,0.11863845222929936
IT,2,3,0.11195159235668788
IT,2,4,0.1384982292993631
IT,2,5,0.19065687261146486
IT,2,6,0.24755917197452212
IT,2,7,0.2968708141025642
IT,2,8,0.33438857051282056
IT,2,9,0.36181471153846173
IT,2,10,0.37969744871794875
IT,2,11,0.39241027564102576
IT,2,12,0.42707662179487177
IT,2,13,0.45331451282051277
IT,2,14,0.4548729294871794
IT,2,15,0.441767282051282
IT,2,16,0.45274556410256395
IT,2,17,0.4703310576923079
IT,2,18,0.4937834807692306
IT,2,19,0.5723074935897438
IT,2,20,0.6416207115384617
IT,2,21,0.5750968974358976
IT,2,22,0.4350239615384616
IT,2,23,0.30858530128205125
